datetime,low,high,open,close,volumefrom,volumeto
2014-06-17,586.25,608.98,597.14,608.97,2.8,1677.67
2014-06-18,603.41,625.0,608.97,605.89,10.0,6101.71
2014-06-19,594.12,627.05,605.89,595.93,8.41,5107.52
2014-06-20,578.51,602.79,595.93,593.9,5.81,3433.13
2014-06-21,581.09,598.5,593.9,590.59,0.7642,446.87
2014-06-22,584.75,602.33,590.59,596.24,8.34,4973.51
2014-06-23,584.42,596.24,596.24,584.42,2.64,1553.94
2014-06-24,576.13,595.23,584.42,586.15,2.85,1662.72
2014-06-25,557.43,586.15,586.15,564.42,29.23,16692.55
2014-06-26,564.42,583.26,564.42,583.26,2.76,1586.73
2014-06-27,575.35,600.0,583.26,597.69,21.78,12721.51
2014-06-28,590.76,604.38,597.69,596.12,4.14,2471.56
2014-06-29,589.76,602.3,596.12,589.76,0.9983,594.22
2014-06-30,587.72,645.0,589.76,637.07,18.67,11649.96
2014-07-01,634.16,657.83,637.07,650.0,12.04,7743.93
2014-07-02,638.0,658.87,650.0,645.77,25.77,16708.02
2014-07-03,638.89,655.08,645.77,647.55,6.04,3895.56
2014-07-04,622.6,655.0,647.55,635.25,10.3,6682.0
2014-07-05,618.0,635.25,635.25,628.99,3.74,2329.89
2014-07-06,628.99,652.78,628.99,629.1,2.25,1437.44
2014-07-07,614.74,638.97,629.1,625.99,6.47,4034.36
2014-07-08,614.74,626.87,625.99,617.04,1.44,891.92
2014-07-09,615.35,627.9,617.04,627.9,1.63,1024.38
2014-07-10,614.47,632.11,627.9,614.47,0.6427,399.83
2014-07-11,614.47,629.46,614.47,629.46,1.5,940.17
2014-07-12,629.46,639.34,629.46,632.0,0.6899,436.56
2014-07-13,625.29,653.49,632.0,626.5,1.05,662.66
2014-07-14,618.14,632.67,626.5,626.23,1.34,836.35
2014-07-15,620.03,626.23,626.23,620.03,0.18,111.6
2014-07-16,612.9,626.16,620.03,625.22,7.41,4575.51
2014-07-17,610.35,630.01,625.22,624.98,0.9631,593.83
2014-07-18,615.17,629.0,624.98,626.0,12.29,7601.8
